Rvv,muvv,mupv,sigmav,C,conv_status
0.04, 1.0, 0.1, 0.126, 0.24046645680080037, true
0.04, 1.0, 0.1, 0.105, 0.24035978475918807, true
0.05, 1.0, 0.1, 0.114, 0.2403815012106238, true
0.05, 1.0, 0.1, 0.042, 0.23773059037101113, true
0.04, 1.0, 0.1, 0.042, 0.23765065972422786, true
0.045, 1.0, 0.1, 0.045, 0.2380996119759425, true
0.05, 1.0, 0.1, 0.12, 0.24043084482800214, true
0.045, 1.0, 0.1, 0.132, 0.24047583763516756, true
0.05, 1.0, 0.1, 0.102, 0.24031713061953622, true
0.055, 1.0, 0.1, 0.087, 0.24010395664082054, true
0.045, 1.0, 0.1, 0.084, 0.24006767285429007, true
0.055, 1.0, 0.1, 0.105, 0.24034773145319085, true
0.05, 1.0, 0.1, 0.036, 0.23627117952705576, true
0.05, 1.0, 0.1, 0.117, 0.2404007102391115, true
0.05, 1.0, 0.1, 0.048, 0.23844448158699436, true
0.04, 1.0, 0.1, 0.138, 0.24049263294869505, true
0.055, 1.0, 0.1, 0.039, 0.2370647908753872, true
0.04, 1.0, 0.1, 0.108, 0.2403508090132595, true
0.05, 1.0, 0.1, 0.03, 0.23412900883787935, true
0.045, 1.0, 0.1, 0.135, 0.24047308391584693, true
0.045, 1.0, 0.1, 0.087, 0.2401108282431493, true
0.055, 1.0, 0.1, 0.018, 0.22744846937044305, true
0.05, 1.0, 0.1, 0.039, 0.2371226997896075, true
0.05, 1.0, 0.1, 0.108, 0.240353258775666, true
0.04, 1.0, 0.1, 0.024, 0.23251145190753308, true
0.045, 1.0, 0.1, 0.069, 0.23973092965306578, true
0.05, 1.0, 0.1, 0.141, 0.2405108941285029, true
0.04, 1.0, 0.1, 0.057, 0.2391872005702081, true
0.045, 1.0, 0.1, 0.138, 0.24049484270782076, true
0.05, 1.0, 0.1, 0.009, 0.2243368267113336, true
0.05, 1.0, 0.1, 0.024, 0.23175129258031105, true
0.05, 1.0, 0.1, 0.126, 0.2404677663115524, true
0.045, 1.0, 0.1, 0.03, 0.23438071472464245, true
0.055, 1.0, 0.1, 0.063, 0.23943865790654772, true
0.04, 1.0, 0.1, 0.027, 0.23316478954851888, true
0.05, 1.0, 0.1, 0.138, 0.24049404303428595, true
0.045, 1.0, 0.1, 0.042, 0.2375783853236583, true
0.045, 1.0, 0.1, 0.078, 0.2399672388173672, true
0.045, 1.0, 0.1, 0.081, 0.24003807900961768, true
0.04, 1.0, 0.1, 0.102, 0.2403181551995053, true
0.055, 1.0, 0.1, 0.078, 0.23995300279020293, true
0.05, 1.0, 0.1, 0.051, 0.23879863787267433, true
0.045, 1.0, 0.1, 0.099, 0.24027378459586457, true
0.045, 1.0, 0.1, 0.096, 0.24024297187157845, true
0.055, 1.0, 0.1, 0.072, 0.23983102025544578, true
0.04, 1.0, 0.1, 0.09, 0.24012687430393698, true
0.055, 1.0, 0.1, 0.114, 0.24037941097493554, true
0.04, 1.0, 0.1, 0.066, 0.23964585201977662, true
0.04, 1.0, 0.1, 0.048, 0.23848658355160438, true
0.045, 1.0, 0.1, 0.108, 0.24035763276853725, true
0.055, 1.0, 0.1, 0.06, 0.23928235903008815, true
0.05, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.045, 1.0, 0.1, 0.063, 0.23947127897701084, true
0.04, 1.0, 0.1, 0.045, 0.238116261529226, true
0.05, 1.0, 0.1, 0.123, 0.24042885546628884, true
0.05, 1.0, 0.1, 0.018, 0.2280119713234625, true
0.045, 1.0, 0.1, 0.018, 0.22868102198852777, true
0.05, 1.0, 0.1, 0.081, 0.240043647776914, true
0.04, 1.0, 0.1, 0.036, 0.2366813659841545, true
0.055, 1.0, 0.1, 0.102, 0.2403192044920416, true
0.05, 1.0, 0.1, 0.06, 0.2393073013580338, true
0.04, 1.0, 0.1, 0.141, 0.24051082331255796, true
0.045, 1.0, 0.1, 0.105, 0.24035506873681858, true
0.045, 1.0, 0.1, 0.036, 0.23656301787967277, true
0.05, 1.0, 0.1, 0.063, 0.2394532889980271, true
0.05, 1.0, 0.1, 0.021, 0.23003511010046054, true
0.045, 1.0, 0.1, 0.06, 0.23933503360217512, true
0.04, 1.0, 0.1, 0.06, 0.23935960568071393, true
0.04, 1.0, 0.1, 0.015, 0.22726741397574032, true
0.04, 1.0, 0.1, 0.006, 0.22365494490047585, true
0.045, 1.0, 0.1, 0.021, 0.23062214870972741, true
0.04, 1.0, 0.1, 0.111, 0.24036783398657757, true
0.045, 1.0, 0.1, 0.141, 0.24051504962757286, true
0.04, 1.0, 0.1, 0.012, 0.2254466982788068, true
0.055, 1.0, 0.1, 0.081, 0.24003202795736048, true
0.045, 1.0, 0.1, 0.033, 0.23564235433112946, true
0.04, 1.0, 0.1, 0.054, 0.2390276944609961, true
0.05, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.04, 1.0, 0.1, 0.021, 0.23109729923669586, true
0.05, 1.0, 0.1, 0.033, 0.23541588645679412, true
0.055, 1.0, 0.1, 0.099, 0.24027424869911063, true
0.045, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.055, 1.0, 0.1, 0.042, 0.23763692669650266, true
0.05, 1.0, 0.1, 0.057, 0.23912407973346186, true
0.04, 1.0, 0.1, 0.15, 0.24054463272395168, true
0.055, 1.0, 0.1, 0.093, 0.24017643076936074, true
0.05, 1.0, 0.1, 0.006, 0.2236548513883912, true
0.04, 1.0, 0.1, 0.114, 0.24038467291167895, true
0.05, 1.0, 0.1, 0.078, 0.23995922276981652, true
0.04, 1.0, 0.1, 0.099, 0.24028713452562403, true
0.05, 1.0, 0.1, 0.072, 0.23984049338623198, true
0.05, 1.0, 0.1, 0.093, 0.24018575062527034, true
0.05, 1.0, 0.1, 0.075, 0.23991261291995747, true
0.045, 1.0, 0.1, 0.006, 0.22365485906739246, true
0.045, 1.0, 0.1, 0.102, 0.24032013271413855, true
0.055, 1.0, 0.1, 0.066, 0.23962287580743705, true
0.045, 1.0, 0.1, 0.114, 0.24037821385326338, true
0.055, 1.0, 0.1, 0.033, 0.23509482344978935, true
0.05, 1.0, 0.1, 0.111, 0.24036078136185643, true
0.04, 1.0, 0.1, 0.087, 0.24011465233264923, true
0.04, 1.0, 0.1, 0.009, 0.2243677282291424, true
0.05, 1.0, 0.1, 0.132, 0.2404722864740738, true
0.055, 1.0, 0.1, 0.051, 0.2387173242101592, true
0.055, 1.0, 0.1, 0.09, 0.24011198386776114, true
0.05, 1.0, 0.1, 0.09, 0.24011291931557255, true
0.04, 1.0, 0.1, 0.093, 0.24017929599942178, true
0.05, 1.0, 0.1, 0.144, 0.2405203021849593, true
0.04, 1.0, 0.1, 0.072, 0.23984841678227575, true
0.055, 1.0, 0.1, 0.069, 0.23971618319551338, true
0.045, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.05, 1.0, 0.1, 0.066, 0.23962849417113702, true
0.045, 1.0, 0.1, 0.024, 0.23221074235015324, true
0.055, 1.0, 0.1, 0.045, 0.23793307580077216, true
0.055, 1.0, 0.1, 0.036, 0.23595909712657684, true
0.04, 1.0, 0.1, 0.081, 0.2400451608275953, true
0.05, 1.0, 0.1, 0.135, 0.24047649864941462, true
0.05, 1.0, 0.1, 0.096, 0.2402320523780176, true
0.045, 1.0, 0.1, 0.144, 0.2405198559330672, true
0.055, 1.0, 0.1, 0.108, 0.24035021997965, true
0.055, 1.0, 0.1, 0.009, 0.22433476753232415, true
0.045, 1.0, 0.1, 0.075, 0.23992217700736598, true
0.04, 1.0, 0.1, 0.03, 0.23466824689734203, true
0.055, 1.0, 0.1, 0.021, 0.22938603995357731, true
0.045, 1.0, 0.1, 0.048, 0.23843892214994988, true
0.055, 1.0, 0.1, 0.024, 0.23124970819043864, true
0.055, 1.0, 0.1, 0.084, 0.24005555706134118, true
0.05, 1.0, 0.1, 0.129, 0.24047461494882189, true
0.055, 1.0, 0.1, 0.006, 0.2236548507155662, true
0.05, 1.0, 0.1, 0.012, 0.22510546880132687, true
0.045, 1.0, 0.1, 0.012, 0.2252131428262378, true
0.055, 1.0, 0.1, 0.015, 0.22599114113530322, true
0.055, 1.0, 0.1, 0.111, 0.24036693489069896, true
0.05, 1.0, 0.1, 0.045, 0.23802888231041092, true
0.04, 1.0, 0.1, 0.132, 0.24047611328725513, true
0.045, 1.0, 0.1, 0.123, 0.24043073043678156, true
0.05, 1.0, 0.1, 0.084, 0.24007127698661407, true
0.045, 1.0, 0.1, 0.009, 0.22434408007695378, true
0.055, 1.0, 0.1, 0.012, 0.2250580270061543, true
0.05, 1.0, 0.1, 0.087, 0.24010683529612362, true
0.045, 1.0, 0.1, 0.015, 0.22666194359201308, true
0.04, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.045, 1.0, 0.1, 0.129, 0.2404805026287845, true
0.045, 1.0, 0.1, 0.057, 0.23914570800919666, true
0.055, 1.0, 0.1, 0.054, 0.2389159348143436, true
0.045, 1.0, 0.1, 0.027, 0.23289484824795412, true
0.04, 1.0, 0.1, 0.051, 0.23881629114649097, true
0.055, 1.0, 0.1, 0.057, 0.23910969597201148, true
0.05, 1.0, 0.1, 0.15, 0.24055109722278467, true
0.05, 1.0, 0.1, 0.015, 0.22624135123845682, true
0.055, 1.0, 0.1, 0.03, 0.23354157380391843, true
0.05, 1.0, 0.1, 0.099, 0.24027187972916572, true
0.04, 1.0, 0.1, 0.075, 0.23991755168948103, true
0.055, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.06, 1.0, 0.1, 0.132, 0.2404792353999147, true
0.06, 1.0, 0.1, 0.108, 0.24034926605563414, true
0.07, 1.0, 0.1, 0.15, 0.24054601002745474, true
0.065, 1.0, 0.1, 0.144, 0.24051840314255632, true
0.065, 1.0, 0.1, 0.072, 0.2398065284171592, true
0.06, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.06, 1.0, 0.1, 0.012, 0.22503644895369476, true
0.06, 1.0, 0.1, 0.054, 0.2389079482755011, true
0.06, 1.0, 0.1, 0.09, 0.24011332897766166, true
0.06, 1.0, 0.1, 0.123, 0.24043722923917482, true
0.07, 1.0, 0.1, 0.066, 0.23955580508579088, true
0.06, 1.0, 0.1, 0.078, 0.23995021841185768, true
0.06, 1.0, 0.1, 0.12, 0.24042863670805825, true
0.065, 1.0, 0.1, 0.051, 0.23857497920080553, true
0.065, 1.0, 0.1, 0.081, 0.2400190677418611, true
0.06, 1.0, 0.1, 0.114, 0.24037773282807776, true
0.06, 1.0, 0.1, 0.093, 0.24016830484062454, true
0.06, 1.0, 0.1, 0.117, 0.24039381847450123, true
0.07, 1.0, 0.1, 0.114, 0.2403717234132674, true
0.06, 1.0, 0.1, 0.135, 0.24047974331973138, true
0.06, 1.0, 0.1, 0.042, 0.23735619024913826, true
0.06, 1.0, 0.1, 0.045, 0.23788241928196624, true
0.065, 1.0, 0.1, 0.141, 0.24051042420092159, true
0.055, 1.0, 0.1, 0.141, 0.24050582412536187, true
0.06, 1.0, 0.1, 0.126, 0.24046211278103197, true
0.06, 1.0, 0.1, 0.141, 0.2405124982605066, true
0.065, 1.0, 0.1, 0.138, 0.24049256668936814, true
0.065, 1.0, 0.1, 0.135, 0.2404818660652655, true
0.07, 1.0, 0.1, 0.12, 0.2404242420836147, true
0.055, 1.0, 0.1, 0.129, 0.24047829098685328, true
0.07, 1.0, 0.1, 0.135, 0.24047137161314872, true
0.07, 1.0, 0.1, 0.084, 0.24004622914333015, true
0.07, 1.0, 0.1, 0.141, 0.2405084787734317, true
0.06, 1.0, 0.1, 0.069, 0.23970259588557458, true
0.06, 1.0, 0.1, 0.147, 0.24052180313089405, true
0.075, 1.0, 0.1, 0.078, 0.2399241373007341, true
0.07, 1.0, 0.1, 0.075, 0.2398545505691941, true
0.06, 1.0, 0.1, 0.084, 0.24005744436621712, true
0.065, 1.0, 0.1, 0.057, 0.23900343051282216, true
0.075, 1.0, 0.1, 0.006, 0.2236548507155662, true
0.065, 1.0, 0.1, 0.105, 0.24034251337100637, true
0.065, 1.0, 0.1, 0.087, 0.24011114592429297, true
0.07, 1.0, 0.1, 0.051, 0.23847875943950114, true
0.075, 1.0, 0.1, 0.033, 0.23185663168627904, true
0.075, 1.0, 0.1, 0.06, 0.23920141323082292, true
0.055, 1.0, 0.1, 0.123, 0.24043810994031067, true
0.06, 1.0, 0.1, 0.111, 0.24036285952118175, true
0.065, 1.0, 0.1, 0.126, 0.2404615448772322, true
0.065, 1.0, 0.1, 0.042, 0.23717502264972462, true
0.065, 1.0, 0.1, 0.15, 0.24055065010198626, true
0.07, 1.0, 0.1, 0.072, 0.23978747281055032, true
0.07, 1.0, 0.1, 0.111, 0.24036439436631926, true
0.07, 1.0, 0.1, 0.087, 0.24008896660393877, true
0.06, 1.0, 0.1, 0.006, 0.2236548507155662, true
0.075, 1.0, 0.1, 0.048, 0.2380335677247356, true
0.07, 1.0, 0.1, 0.042, 0.23701920868948428, true
0.075, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.065, 1.0, 0.1, 0.036, 0.2355157701334787, true
0.06, 1.0, 0.1, 0.144, 0.2405180077340466, true
0.07, 1.0, 0.1, 0.102, 0.24030458608411032, true
0.065, 1.0, 0.1, 0.129, 0.24047714582938481, true
0.075, 1.0, 0.1, 0.075, 0.2398499274224137, true
0.06, 1.0, 0.1, 0.057, 0.23906328292906864, true
0.065, 1.0, 0.1, 0.09, 0.24011081568065756, true
0.075, 1.0, 0.1, 0.057, 0.23891690932276297, true
0.065, 1.0, 0.1, 0.123, 0.2404318706439212, true
0.07, 1.0, 0.1, 0.048, 0.23817696138211983, true
0.055, 1.0, 0.1, 0.117, 0.24039754362779564, true
0.06, 1.0, 0.1, 0.066, 0.23960062721032382, true
0.07, 1.0, 0.1, 0.078, 0.23992767629253392, true
0.06, 1.0, 0.1, 0.024, 0.23062431386422674, true
0.065, 1.0, 0.1, 0.048, 0.2382171516292743, true
0.065, 1.0, 0.1, 0.066, 0.23958109154971685, true
0.055, 1.0, 0.1, 0.135, 0.24047402957814132, true
0.065, 1.0, 0.1, 0.039, 0.23680307426695843, true
0.07, 1.0, 0.1, 0.144, 0.24051617452453314, true
0.055, 1.0, 0.1, 0.138, 0.24049578038308506, true
0.07, 1.0, 0.1, 0.126, 0.24045858453456684, true
0.065, 1.0, 0.1, 0.117, 0.24039638501672514, true
0.07, 1.0, 0.1, 0.033, 0.23324673446796088, true
0.06, 1.0, 0.1, 0.033, 0.23471403456708323, true
0.055, 1.0, 0.1, 0.126, 0.24046108273992906, true
0.055, 1.0, 0.1, 0.12, 0.2404246279790534, true
0.065, 1.0, 0.1, 0.078, 0.2399418004627428, true
0.065, 1.0, 0.1, 0.114, 0.24038022241002072, true
0.065, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.07, 1.0, 0.1, 0.105, 0.24034171952096467, true
0.06, 1.0, 0.1, 0.063, 0.23942780463017038, true
0.07, 1.0, 0.1, 0.054, 0.23882469734943637, true
0.065, 1.0, 0.1, 0.021, 0.2282285511912958, true
0.06, 1.0, 0.1, 0.06, 0.23929213525323767, true
0.065, 1.0, 0.1, 0.075, 0.23988002334872427, true
0.06, 1.0, 0.1, 0.099, 0.24027527305837595, true
0.055, 1.0, 0.1, 0.15, 0.2405445664642636, true
0.065, 1.0, 0.1, 0.063, 0.23940091186515894, true
0.06, 1.0, 0.1, 0.102, 0.24031111791657264, true
0.075, 1.0, 0.1, 0.072, 0.23977183257528106, true
0.075, 1.0, 0.1, 0.069, 0.23965519994255824, true
0.065, 1.0, 0.1, 0.024, 0.23001754957713869, true
0.07, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.075, 1.0, 0.1, 0.03, 0.2318281544498441, true
0.065, 1.0, 0.1, 0.03, 0.23219027823104618, true
0.075, 1.0, 0.1, 0.063, 0.2393282631622963, true
0.065, 1.0, 0.1, 0.045, 0.23773561821903752, true
0.07, 1.0, 0.1, 0.06, 0.23924855446524415, true
0.075, 1.0, 0.1, 0.018, 0.22653597181349233, true
0.07, 1.0, 0.1, 0.108, 0.24035052328331885, true
0.065, 1.0, 0.1, 0.084, 0.24004532698649889, true
0.06, 1.0, 0.1, 0.087, 0.24010453746485128, true
0.065, 1.0, 0.1, 0.069, 0.2396901525047348, true
0.07, 1.0, 0.1, 0.081, 0.240003898621848, true
0.065, 1.0, 0.1, 0.06, 0.23928172790043534, true
0.075, 1.0, 0.1, 0.027, 0.23051262694548583, true
0.075, 1.0, 0.1, 0.051, 0.23844561746940995, true
0.065, 1.0, 0.1, 0.111, 0.24036306487919645, true
0.07, 1.0, 0.1, 0.123, 0.24042670595704618, true
0.055, 1.0, 0.1, 0.147, 0.24052424959626073, true
0.07, 1.0, 0.1, 0.045, 0.23760783910366945, true
0.07, 1.0, 0.1, 0.09, 0.24010329840238256, true
0.07, 1.0, 0.1, 0.132, 0.24047509916760745, true
0.075, 1.0, 0.1, 0.066, 0.23953922082581763, true
0.065, 1.0, 0.1, 0.108, 0.24034991042998236, true
0.07, 1.0, 0.1, 0.129, 0.2404740531766298, true
0.075, 1.0, 0.1, 0.036, 0.23563204500633486, true
0.075, 1.0, 0.1, 0.009, 0.22433411040124931, true
0.065, 1.0, 0.1, 0.012, 0.22502709695485573, true
0.075, 1.0, 0.1, 0.054, 0.23880879053204382, true
0.07, 1.0, 0.1, 0.096, 0.240215861057522, true
0.065, 1.0, 0.1, 0.132, 0.2404776625873609, true
0.06, 1.0, 0.1, 0.075, 0.2398976398274984, true
0.075, 1.0, 0.1, 0.015, 0.22572788679249584, true
0.075, 1.0, 0.1, 0.021, 0.2275793909786631, true
0.07, 1.0, 0.1, 0.093, 0.240174976543164, true
0.06, 1.0, 0.1, 0.105, 0.24034728281621087, true
0.07, 1.0, 0.1, 0.099, 0.24027768021714224, true
0.07, 1.0, 0.1, 0.138, 0.24049511797352185, true
0.06, 1.0, 0.1, 0.15, 0.24054759296335096, true
0.065, 1.0, 0.1, 0.093, 0.24017460756302178, true
0.07, 1.0, 0.1, 0.147, 0.24052769004379043, true
0.07, 1.0, 0.1, 0.057, 0.23894202982306673, true
0.06, 1.0, 0.1, 0.036, 0.2357972461057348, true
0.07, 1.0, 0.1, 0.03, 0.23227633734952252, true
0.065, 1.0, 0.1, 0.018, 0.22678370743292608, true
0.07, 1.0, 0.1, 0.006, 0.2236548507155662, true
0.06, 1.0, 0.1, 0.027, 0.23214983052854268, true
0.06, 1.0, 0.1, 0.051, 0.238667471856682, true
0.06, 1.0, 0.1, 0.129, 0.24047961465628542, true
0.07, 1.0, 0.1, 0.117, 0.24038670127200656, true
0.07, 1.0, 0.1, 0.036, 0.23459040558420857, true
0.07, 1.0, 0.1, 0.069, 0.23967354375653177, true
0.06, 1.0, 0.1, 0.048, 0.2383390996455917, true
0.07, 1.0, 0.1, 0.015, 0.22574608474356758, true
0.075, 1.0, 0.1, 0.012, 0.22502263487198323, true
0.065, 1.0, 0.1, 0.099, 0.24027069438149215, true
0.065, 1.0, 0.1, 0.006, 0.2236548507155662, true
0.075, 1.0, 0.1, 0.042, 0.23673487676514196, true
0.07, 1.0, 0.1, 0.018, 0.22662840162778564, true
0.055, 1.0, 0.1, 0.144, 0.24052328274507734, true
0.07, 1.0, 0.1, 0.021, 0.2278455627840465, true
0.06, 1.0, 0.1, 0.009, 0.22433425039266466, true
0.07, 1.0, 0.1, 0.009, 0.22433411418188126, true
0.065, 1.0, 0.1, 0.015, 0.22578427109624472, true
0.06, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.06, 1.0, 0.1, 0.015, 0.22585387787470185, true
0.07, 1.0, 0.1, 0.039, 0.23645935678967786, true
0.07, 1.0, 0.1, 0.012, 0.22502383449230592, true
0.065, 1.0, 0.1, 0.009, 0.2243341353529407, true
0.065, 1.0, 0.1, 0.096, 0.24022153531926732, true
0.06, 1.0, 0.1, 0.039, 0.23691495698264464, true
0.065, 1.0, 0.1, 0.147, 0.24052851830455552, true
0.075, 1.0, 0.1, 0.024, 0.22895775611918814, true
0.075, 1.0, 0.1, 0.039, 0.23604679826969566, true
0.07, 1.0, 0.1, 0.027, 0.23110408502780533, true
0.065, 1.0, 0.1, 0.12, 0.24042210089137467, true
0.065, 1.0, 0.1, 0.027, 0.2315962664448451, true
0.06, 1.0, 0.1, 0.018, 0.22704308154086297, true
0.06, 1.0, 0.1, 0.138, 0.24049538612882487, true
0.07, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.06, 1.0, 0.1, 0.096, 0.24022058194601645, true
0.06, 1.0, 0.1, 0.081, 0.2400212551399936, true
0.065, 1.0, 0.1, 0.054, 0.23887409322161957, true
0.075, 1.0, 0.1, 0.045, 0.23733824179411095, true
0.065, 1.0, 0.1, 0.102, 0.2403086483001083, true
0.065, 1.0, 0.1, 0.033, 0.23397910254832727, true
0.055, 1.0, 0.1, 0.132, 0.2404752146337305, true
0.06, 1.0, 0.1, 0.021, 0.22875480633743972, true
0.075, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.065, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.06, 1.0, 0.1, 0.03, 0.2331861841676025, true
0.06, 1.0, 0.1, 0.072, 0.2398219524009799, true
0.07, 1.0, 0.1, 0.024, 0.22945535793693836, true
0.07, 1.0, 0.1, 0.063, 0.2393666855321265, true
0.085, 1.0, 0.1, 0.141, 0.2405000959697839, true
0.08, 1.0, 0.1, 0.102, 0.240296044651462, true
0.09, 1.0, 0.1, 0.138, 0.24048878947760968, true
0.085, 1.0, 0.1, 0.078, 0.23989972245002686, true
0.08, 1.0, 0.1, 0.108, 0.24033618144935773, true
0.085, 1.0, 0.1, 0.102, 0.24028645862204562, true
0.09, 1.0, 0.1, 0.099, 0.24024429230673391, true
0.09, 1.0, 0.1, 0.051, 0.23801848309475632, true
0.085, 1.0, 0.1, 0.135, 0.24046935905448588, true
0.095, 1.0, 0.1, 0.03, 0.23022079248147279, true
0.08, 1.0, 0.1, 0.111, 0.2403532215280055, true
0.095, 1.0, 0.1, 0.012, 0.2250185910724495, true
0.08, 1.0, 0.1, 0.036, 0.23522904479165452, true
0.08, 1.0, 0.1, 0.099, 0.24025641234290024, true
0.075, 1.0, 0.1, 0.087, 0.24008563180265902, true
0.09, 1.0, 0.1, 0.144, 0.2405196589058284, true
0.075, 1.0, 0.1, 0.102, 0.24029796199280085, true
0.085, 1.0, 0.1, 0.072, 0.23974695240977695, true
0.08, 1.0, 0.1, 0.144, 0.240524708052682, true
0.09, 1.0, 0.1, 0.024, 0.22817508306992818, true
0.085, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.075, 1.0, 0.1, 0.15, 0.24054266108302372, true
0.085, 1.0, 0.1, 0.099, 0.24025199912280926, true
0.075, 1.0, 0.1, 0.117, 0.24039609291983502, true
0.085, 1.0, 0.1, 0.045, 0.23708267903186261, true
0.075, 1.0, 0.1, 0.111, 0.240359298090924, true
0.08, 1.0, 0.1, 0.069, 0.2396228597698635, true
0.08, 1.0, 0.1, 0.12, 0.24041822519097308, true
0.08, 1.0, 0.1, 0.063, 0.23930650161142458, true
0.09, 1.0, 0.1, 0.066, 0.23945267080013286, true
0.08, 1.0, 0.1, 0.087, 0.24008591068518914, true
0.075, 1.0, 0.1, 0.138, 0.2404906505442753, true
0.09, 1.0, 0.1, 0.147, 0.2405190859206718, true
0.085, 1.0, 0.1, 0.033, 0.2316401006803957, true
0.075, 1.0, 0.1, 0.123, 0.24042366254605024, true
0.075, 1.0, 0.1, 0.096, 0.24019871202482615, true
0.075, 1.0, 0.1, 0.147, 0.24052181132194797, true
0.09, 1.0, 0.1, 0.06, 0.23906022320336262, true
0.08, 1.0, 0.1, 0.072, 0.23976677334872304, true
0.095, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.075, 1.0, 0.1, 0.099, 0.24027041938291538, true
0.085, 1.0, 0.1, 0.144, 0.24051950587490062, true
0.075, 1.0, 0.1, 0.108, 0.24034074293471647, true
0.09, 1.0, 0.1, 0.105, 0.24032807313888, true
0.08, 1.0, 0.1, 0.138, 0.24048685993187743, true
0.085, 1.0, 0.1, 0.105, 0.2403205624287729, true
0.085, 1.0, 0.1, 0.117, 0.24038193524262616, true
0.08, 1.0, 0.1, 0.135, 0.2404726920117749, true
0.08, 1.0, 0.1, 0.123, 0.24041119424362434, true
0.09, 1.0, 0.1, 0.042, 0.23537303463446338, true
0.075, 1.0, 0.1, 0.144, 0.2405241009931868, true
0.08, 1.0, 0.1, 0.057, 0.23888968779755707, true
0.08, 1.0, 0.1, 0.06, 0.2391780677060059, true
0.08, 1.0, 0.1, 0.129, 0.24047452355889262, true
0.09, 1.0, 0.1, 0.045, 0.23655074932870737, true
0.085, 1.0, 0.1, 0.087, 0.24007249337642697, true
0.08, 1.0, 0.1, 0.15, 0.24053660494636936, true
0.085, 1.0, 0.1, 0.084, 0.24001544191452961, true
0.08, 1.0, 0.1, 0.075, 0.23984485551368556, true
0.085, 1.0, 0.1, 0.06, 0.23915157417923216, true
0.08, 1.0, 0.1, 0.0, 0.2224550370370375, true
0.09, 1.0, 0.1, 0.09, 0.24008025156935583, true
0.08, 1.0, 0.1, 0.039, 0.23539320801205807, true
0.075, 1.0, 0.1, 0.084, 0.24002353308437166, true
0.08, 1.0, 0.1, 0.048, 0.2378891963093783, true
0.09, 1.0, 0.1, 0.072, 0.23972237184751738, true
0.085, 1.0, 0.1, 0.123, 0.24041724336563924, true
0.08, 1.0, 0.1, 0.114, 0.24036809548334856, true
0.08, 1.0, 0.1, 0.018, 0.22648112025515998, true
0.09, 1.0, 0.1, 0.081, 0.23995796369490766, true
0.085, 1.0, 0.1, 0.129, 0.24046835767581698, true
0.09, 1.0, 0.1, 0.078, 0.2399013459964889, true
0.08, 1.0, 0.1, 0.093, 0.24015559492763702, true
0.085, 1.0, 0.1, 0.111, 0.2403451024118076, true
0.08, 1.0, 0.1, 0.078, 0.23990999696069587, true
0.085, 1.0, 0.1, 0.012, 0.22502207723257311, true
0.075, 1.0, 0.1, 0.081, 0.23999345413597048, true
0.09, 1.0, 0.1, 0.15, 0.24054559255336852, true
0.09, 1.0, 0.1, 0.03, 0.23021569715657317, true
0.09, 1.0, 0.1, 0.141, 0.24050488736006856, true
0.09, 1.0, 0.1, 0.12, 0.2404213124152381, true
0.085, 1.0, 0.1, 0.081, 0.23999309541881453, true
0.075, 1.0, 0.1, 0.114, 0.2403674364278557, true
0.08, 1.0, 0.1, 0.117, 0.24038400014103206, true
0.08, 1.0, 0.1, 0.066, 0.23950189067836816, true
0.085, 1.0, 0.1, 0.09, 0.24008232476846764, true
0.095, 1.0, 0.1, 0.033, 0.2308793559614416, true
0.08, 1.0, 0.1, 0.132, 0.24046945787418575, true
0.085, 1.0, 0.1, 0.138, 0.24049281837966135, true
0.09, 1.0, 0.1, 0.102, 0.24027966596293138, true
0.09, 1.0, 0.1, 0.096, 0.240184775535227, true
0.085, 1.0, 0.1, 0.036, 0.23478138922319228, true
0.075, 1.0, 0.1, 0.129, 0.24046101039072734, true
0.08, 1.0, 0.1, 0.042, 0.23656615850672902, true
0.075, 1.0, 0.1, 0.141, 0.2405032301627429, true
0.08, 1.0, 0.1, 0.105, 0.240336455946256, true
0.08, 1.0, 0.1, 0.054, 0.23876339378694364, true
0.09, 1.0, 0.1, 0.039, 0.23563222645618384, true
0.075, 1.0, 0.1, 0.12, 0.24042265884316777, true
0.08, 1.0, 0.1, 0.126, 0.240467344467507, true
0.085, 1.0, 0.1, 0.096, 0.2401884087407847, true
0.095, 1.0, 0.1, 0.036, 0.23379845412835096, true
0.075, 1.0, 0.1, 0.093, 0.24016430748785875, true
0.09, 1.0, 0.1, 0.135, 0.24045902125282287, true
0.095, 1.0, 0.1, 0.003, 0.22299652023685668, true
0.085, 1.0, 0.1, 0.009, 0.22433410943538643, true
